book_id,chap_num,para_num,para_str
18247,52,34,"The woman raised her; she led her under shelter, she entreated her to return to her home, whither perhaps I had already returned. Idris easily yielded to her persuasions, she leaned on the arm of her friend, she endeavoured to walk on, but irresistible faintness made her pause again and again."
18247,52,35,"Quickened by the encreasing storm, we had hastened our return, our little charge was placed before Adrian on his horse. There was an assemblage of persons under the portico of our house, in whose gestures I instinctively read some heavy change, some new misfortune. With swift alarm, afraid to ask a single question, I leapt from my horse; the spectators saw me, knew me, and in awful silence divided to make way for me. I snatched a light, and rushing up stairs, and hearing a groan, without reflection I threw open the door of the first room that presented itself. It was quite dark; but, as I stept within, a pernicious scent assailed my senses, producing sickening qualms, which made their way to my very heart, while I felt my leg clasped, and a groan repeated by the person that held me. I lowered my lamp, and saw a negro half clad, writhing under the agony of disease, while he held me with a convulsive grasp. With mixed horror and impatience I strove to disengage myself, and fell on the sufferer; he wound his naked festering arms round me, his face was close to mine, and his breath, death - laden, entered my vitals. For a moment I was overcome, my head was bowed by aching nausea; till, reflection returning, I sprung up, threw the wretch from me, and darting up the staircase, entered the chamber usually inhabited by my family. A dim light shewed me Alfred on a couch; Clara trembling, and paler than whitest snow, had raised him on her arm, holding a cup of water to his lips. I saw full well that no spark of life existed in that ruined form, his features were rigid, his eyes glazed, his head had fallen back. I took him from her, I laid him softly down, kissed his cold little mouth, and turned to speak in a vain whisper, when loudest sound of thunderlike cannon could not have reached him in his immaterial abode."
18247,52,36,"And where was Idris? That she had gone out to seek me, and had not returned, were fearful tidings, while the rain and driving wind clattered against the window, and roared round the house. Added to this, the sickening sensation of disease gained upon me; no time was to be lost, if ever I would see her again. I mounted my horse and rode out to seek her, fancying that I heard her voice in every gust, oppressed by fever and aching pain."
18247,52,37,"I rode in the dark and rain through the labyrinthine streets of unpeopled London. My child lay dead at home; the seeds of mortal disease had taken root in my bosom; I went to seek Idris, my adored, now wandering alone, while the waters were rushing from heaven like a cataract to bathe her dear head in chill damp, her fair limbs in numbing cold. A female stood on the step of a door, and called to me as I gallopped past. It was not Idris; so I rode swiftly on, until a kind of second sight, a reflection back again on my senses of what I had seen but not marked, made me feel sure that another figure, thin, graceful and tall, stood clinging to the foremost person who supported her. In a minute I was beside the suppliant, in a minute I received the sinking Idris in my arms. Lifting her up, I placed her on the horse; she had not strength to support herself; so I mounted behind her, and held her close to my bosom, wrapping my riding - cloak round her, while her companion, whose well known, but changed countenance, (it was Juliet, daughter of the Duke of L —  - ) could at this moment of horror obtain from me no more than a passing glance of compassion. She took the abandoned rein, and conducted our obedient steed homewards. Dare I avouch it? That was the last moment of my happiness; but I was happy. Idris must die, for her heart was broken: I must die, for I had caught the plague; earth was a scene of desolation; hope was madness; life had married death; they were one; but, thus supporting my fainting love, thus feeling that I must soon die, I revelled in the delight of possessing her once more; again and again I kissed her, and pressed her to my heart."
18247,52,38,"We arrived at our home. I assisted her to dismount, I carried her up stairs, and gave her into Clara’s care, that her wet garments might be changed. Briefly I assured Adrian of her safety, and requested that we might be left to repose. As the miser, who with trembling caution visits his treasure to count it again and again, so I numbered each moment, and grudged every one that was not spent with Idris. I returned swiftly to the chamber where the life of my life reposed; before I entered the room I paused for a few seconds; for a few seconds I tried to examine my state; sickness and shuddering ever and anon came over me; my head was heavy, my chest oppressed, my legs bent under me; but I threw off resolutely the swift growing symptoms of my disorder, and met Idris with placid and even joyous looks. She was lying on a couch; carefully fastening the door to prevent all intrusion; I sat by her, we embraced, and our lips met in a kiss long drawn and breathless — would that moment had been my last!"
18247,52,39,"Maternal feeling now awoke in my poor girl’s bosom, and she asked: “And Alfred?”"
18247,52,40,"“Idris,” I replied, “we are spared to each other, we are together; do not let any other idea intrude. I am happy; even on this fatal night, I declare myself happy, beyond all name, all thought — what would you more, sweet one?”"
18247,52,41,"Idris understood me: she bowed her head on my shoulder and wept. “Why,” she again asked, “do you tremble, Lionel, what shakes you thus?”"
18247,52,42,"“Well may I be shaken,” I replied, “happy as I am. Our child is dead, and the present hour is dark and ominous. Well may I tremble! but, I am happy, mine own Idris, most happy.”"
18247,52,43,"“I understand thee, my kind love,” said Idris, “thus — pale as thou art with sorrow at our loss; trembling and aghast, though wouldest assuage my grief by thy dear assurances. I am not happy,” (and the tears flashed and fell from under her down - cast lids), “for we are inmates of a miserable prison, and there is no joy for us; but the true love I bear you will render this and every other loss endurable.”"
18247,52,44,"“We have been happy together, at least,” I said; “no future misery can deprive us of the past. We have been true to each other for years, ever since my sweet princess - love came through the snow to the lowly cottage of the poverty - striken heir of the ruined Verney. Even now, that eternity is before us, we take hope only from the presence of each other. Idris, do you think, that when we die, we shall be divided?”"
18247,52,45,“Die! when we die! what mean you? What secret lies hid from me in those dreadful words?”
18247,52,46,"“Must we not all die, dearest?” I asked with a sad smile."
18247,52,47,"“Gracious God! are you ill, Lionel, that you speak of death? My only friend, heart of my heart, speak!”"
18247,52,48,"“I do not think,” replied I, “that we have any of us long to live; and when the curtain drops on this mortal scene, where, think you, we shall find ourselves?” Idris was calmed by my unembarrassed tone and look; she answered: — “You may easily believe that during this long progress of the plague, I have thought much on death, and asked myself, now that all mankind is dead to this life, to what other life they may have been borne. Hour after hour, I have dwelt on these thoughts, and strove to form a rational conclusion concerning the mystery of a future state. What a scare - crow, indeed, would death be, if we were merely to cast aside the shadow in which we now walk, and, stepping forth into the unclouded sunshine of knowledge and love, revived with the same companions, the same affections, and reached the fulfilment of our hopes, leaving our fears with our earthly vesture in the grave. Alas! the same strong feeling which makes me sure that I shall not wholly die, makes me refuse to believe that I shall live wholly as I do now. Yet, Lionel, never, never, can I love any but you; through eternity I must desire your society; and, as I am innocent of harm to others, and as relying and confident as my mortal nature permits, I trust that the Ruler of the world will never tear us asunder.”"
18247,52,49,"“Your remarks are like yourself, dear love,” replied I, “gentle and good; let us cherish such a belief, and dismiss anxiety from our minds. But, sweet, we are so formed, (and there is no sin, if God made our nature, to yield to what he ordains), we are so formed, that we must love life, and cling to it; we must love the living smile, the sympathetic touch, and thrilling voice, peculiar to our mortal mechanism. Let us not, through security in hereafter, neglect the present. This present moment, short as it is, is a part of eternity, and the dearest part, since it is our own unalienably. Thou, the hope of my futurity, art my present joy. Let me then look on thy dear eyes, and, reading love in them, drink intoxicating pleasure.”"
18247,52,50,"Timidly, for my vehemence somewhat terrified her, Idris looked on me. My eyes were bloodshot, starting from my head; every artery beat, methought, audibly, every muscle throbbed, each single nerve felt. Her look of wild affright told me, that I could no longer keep my secret: — “So it is, mine own beloved,” I said, “the last hour of many happy ones is arrived, nor can we shun any longer the inevitable destiny. I cannot live long — but, again and again, I say, this moment is ours!”"
18247,52,51,"Paler than marble, with white lips and convulsed features, Idris became aware of my situation. My arm, as I sat, encircled her waist. She felt the palm burn with fever, even on the heart it pressed: — “One moment,” she murmured, scarce audibly, “only one moment.” —"
18247,52,52,"She kneeled, and hiding her face in her hands, uttered a brief, but earnest prayer, that she might fulfil her duty, and watch over me to the last. While there was hope, the agony had been unendurable; — all was now concluded; her feelings became solemn and calm. Even as Epicharis, unperturbed and firm, submitted to the instruments of torture, did Idris, suppressing every sigh and sign of grief, enter upon the endurance of torments, of which the rack and the wheel are but faint and metaphysical symbols."
18247,52,53,"I was changed; the tight - drawn cord that sounded so harshly was loosened, the moment that Idris participated in my knowledge of our real situation. The perturbed and passion - tossed waves of thought subsided, leaving only the heavy swell that kept right on without any outward manifestation of its disturbance, till it should break on the remote shore towards which I rapidly advanced: — “It is true that I am sick,” I said, “and your society, my Idris is my only medicine; come, and sit beside me.”"
18247,52,54,"She made me lie down on the couch, and, drawing a low ottoman near, sat close to my pillow, pressing my burning hands in her cold palms. She yielded to my feverish restlessness, and let me talk, and talked to me, on subjects strange indeed to beings, who thus looked the last, and heard the last, of what they loved alone in the world. We talked of times gone by; of the happy period of our early love; of Raymond, Perdita, and Evadne. We talked of what might arise on this desert earth, if, two or three being saved, it were slowly re - peopled. — We talked of what was beyond the tomb; and, man in his human shape being nearly extinct, we felt with certainty of faith, that other spirits, other minds, other perceptive beings, sightless to us, must people with thought and love this beauteous and imperishable universe."
18247,52,55,"We talked — I know not how long — but, in the morning I awoke from a painful heavy slumber; the pale cheek of Idris rested on my pillow; the large orbs of her eyes half raised the lids, and shewed the deep blue lights beneath; her lips were unclosed, and the slight murmurs they formed told that, even while asleep, she suffered. “If she were dead,” I thought, “what difference? now that form is the temple of a residing deity; those eyes are the windows of her soul; all grace, love, and intelligence are throned on that lovely bosom — were she dead, where would this mind, the dearer half of mine, be? For quickly the fair proportion of this edifice would be more defaced, than are the sand - choked ruins of the desert temples of Palmyra.”"
18247,53,1,"Idris stirred and awoke; alas! she awoke to misery. She saw the signs of disease on my countenance, and wondered how she could permit the long night to pass without her having sought, not cure, that was impossible, but alleviation to my sufferings. She called Adrian; my couch was quickly surrounded by friends and assistants, and such medicines as were judged fitting were administered. It was the peculiar and dreadful distinction of our visitation, that none who had been attacked by the pestilence had recovered. The first symptom of the disease was the death - warrant, which in no single instance had been followed by pardon or reprieve. No gleam of hope therefore cheered my friends."
18247,53,2,"While fever producing torpor, heavy pains, sitting like lead on my limbs, and making my breast heave, were upon me; I continued insensible to every thing but pain, and at last even to that. I awoke on the fourth morning as from a dreamless sleep. An irritating sense of thirst, and, when I strove to speak or move, an entire dereliction of power, was all I felt."
18247,53,3,"For three days and nights Idris had not moved from my side. She administered to all my wants, and never slept nor rested. She did not hope; and therefore she neither endeavoured to read the physician’s countenance, nor to watch for symptoms of recovery. All her thought was to attend on me to the last, and then to lie down and die beside me. On the third night animation was suspended; to the eye and touch of all I was dead. With earnest prayer, almost with force, Adrian tried to draw Idris from me. He exhausted every adjuration, her child’s welfare and his own. She shook her head, and wiped a stealing tear from her sunk cheek, but would not yield; she entreated to be allowed to watch me that one night only, with such affliction and meek earnestness, that she gained her point, and sat silent and motionless, except when, stung by intolerable remembrance, she kissed my closed eyes and pallid lips, and pressed my stiffening hands to her beating heart."
18247,53,4,"At dead of night, when, though it was mid winter, the cock crowed at three o’clock, as herald of the morning change, while hanging over me, and mourning in silent, bitter thought for the loss of all of love towards her that had been enshrined in my heart; her dishevelled hair hung over her face, and the long tresses fell on the bed; she saw one ringlet in motion, and the scattered hair slightly stirred, as by a breath. It is not so, she thought, for he will never breathe more. Several times the same thing occurred, and she only marked it by the same reflection; till the whole ringlet waved back, and she thought she saw my breast heave. Her first emotion was deadly fear, cold dew stood on her brow; my eyes half opened; and, re - assured, she would have exclaimed, “He lives!” but the words were choked by a spasm, and she fell with a groan on the floor."
18247,53,5,"Adrian was in the chamber. After long watching, he had unwillingly fallen into a sleep. He started up, and beheld his sister senseless on the earth, weltering in a stream of blood that gushed from her mouth. Encreasing signs of life in me in some degree explained her state; the surprise, the burst of joy, the revulsion of every sentiment, had been too much for her frame, worn by long months of care, late shattered by every species of woe and toil. She was now in far greater danger than I, the wheels and springs of my life, once again set in motion, acquired elasticity from their short suspension. For a long time, no one believed that I should indeed continue to live; during the reign of the plague upon earth, not one person, attacked by the grim disease, had recovered. My restoration was looked on as a deception; every moment it was expected that the evil symptoms would recur with redoubled violence, until confirmed convalescence, absence of all fever or pain, and encreasing strength, brought slow conviction that I had recovered from the plague."
18247,53,6,"The restoration of Idris was more problematical. When I had been attacked by illness, her cheeks were sunk, her form emaciated; but now, the vessel, which had broken from the effects of extreme agitation, did not entirely heal, but was as a channel that drop by drop drew from her the ruddy stream that vivified her heart. Her hollow eyes and worn countenance had a ghastly appearance; her cheek - bones, her open fair brow, the projection of the mouth, stood fearfully prominent; you might tell each bone in the thin anatomy of her frame. Her hand hung powerless; each joint lay bare, so that the light penetrated through and through. It was strange that life could exist in what was wasted and worn into a very type of death."
18247,53,7,"To take her from these heart - breaking scenes, to lead her to forget the world’s desolation in the variety of objects presented by travelling, and to nurse her failing strength in the mild climate towards which we had resolved to journey, was my last hope for her preservation. The preparations for our departure, which had been suspended during my illness, were renewed. I did not revive to doubtful convalescence; health spent her treasures upon me; as the tree in spring may feel from its wrinkled limbs the fresh green break forth, and the living sap rise and circulate, so did the renewed vigour of my frame, the cheerful current of my blood, the new - born elasticity of my limbs, influence my mind to cheerful endurance and pleasurable thoughts. My body, late the heavy weight that bound me to the tomb, was exuberant with health; mere common exercises were insufficient for my reviving strength; methought I could emulate the speed of the race - horse, discern through the air objects at a blinding distance, hear the operations of nature in her mute abodes; my senses had become so refined and susceptible after my recovery from mortal disease."
18247,53,8,"Hope, among my other blessings, was not denied to me; and I did fondly trust that my unwearied attentions would restore my adored girl. I was therefore eager to forward our preparations. According to the plan first laid down, we were to have quitted London on the twenty - fifth of November; and, in pursuance of this scheme, two - thirds of our people — _the_ people —  all that remained of England, had gone forward, and had already been some weeks in Paris. First my illness, and subsequently that of Idris, had detained Adrian with his division, which consisted of three hundred persons, so that we now departed on the first of January, 2098. It was my wish to keep Idris as distant as possible from the hurry and clamour of the crowd, and to hide from her those appearances that would remind her most forcibly of our real situation. We separated ourselves to a great degree from Adrian, who was obliged to give his whole time to public business. The Countess of Windsor travelled with her son. Clara, Evelyn, and a female who acted as our attendant, were the only persons with whom we had contact. We occupied a commodious carriage, our servant officiated as coachman. A party of about twenty persons preceded us at a small distance. They had it in charge to prepare our halting places and our nightly abode. They had been selected for this service out of a great number that offered, on account of the superior sagacity of the man who had been appointed their leader."
18247,53,9,"Immediately on our departure, I was delighted to find a change in Idris, which I fondly hoped prognosticated the happiest results. All the cheerfulness and gentle gaiety natural to her revived. She was weak, and this alteration was rather displayed in looks and voice than in acts; but it was permanent and real. My recovery from the plague and confirmed health instilled into her a firm belief that I was now secure from this dread enemy. She told me that she was sure she should recover. That she had a presentiment, that the tide of calamity which deluged our unhappy race had now turned. That the remnant would be preserved, and among them the dear objects of her tender affection; and that in some selected spot we should wear out our lives together in pleasant society. “Do not let my state of feebleness deceive you,” she said; “I feel that I am better; there is a quick life within me, and a spirit of anticipation that assures me, that I shall continue long to make a part of this world. I shall throw off this degrading weakness of body, which infects even my mind with debility, and I shall enter again on the performance of my duties. I was sorry to leave Windsor: but now I am weaned from this local attachment; I am content to remove to a mild climate, which will complete my recovery. Trust me, dearest, I shall neither leave you, nor my brother, nor these dear children; my firm determination to remain with you to the last, and to continue to contribute to your happiness and welfare, would keep me alive, even if grim death were nearer at hand than he really is.”"
18247,53,10,"I was only half re - assured by these expressions; I could not believe that the over - quick flow of her blood was a sign of health, or that her burning cheeks denoted convalescence. But I had no fears of an immediate catastrophe; nay, I persuaded myself that she would ultimately recover. And thus cheerfulness reigned in our little society. Idris conversed with animation on a thousand topics. Her chief desire was to lead our thoughts from melancholy reflections; so she drew charming pictures of a tranquil solitude, of a beauteous retreat, of the simple manners of our little tribe, and of the patriarchal brotherhood of love, which would survive the ruins of the populous nations which had lately existed. We shut out from our thoughts the present, and withdrew our eyes from the dreary landscape we traversed. Winter reigned in all its gloom. The leafless trees lay without motion against the dun sky; the forms of frost, mimicking the foliage of summer, strewed the ground; the paths were overgrown; the unploughed cornfields were patched with grass and weeds; the sheep congregated at the threshold of the cottage, the horned ox thrust his head from the window. The wind was bleak, and frequent sleet or snow - storms, added to the melancholy appearance wintry nature assumed."
18247,53,11,"We arrived at Rochester, and an accident caused us to be detained there a day. During that time, a circumstance occurred that changed our plans, and which, alas! in its result changed the eternal course of events, turning me from the pleasant new sprung hope I enjoyed, to an obscure and gloomy desert. But I must give some little explanation before I proceed with the final cause of our temporary alteration of plan, and refer again to those times when man walked the earth fearless, before Plague had become Queen of the World."
18247,53,12,"There resided a family in the neighbourhood of Windsor, of very humble pretensions, but which had been an object of interest to us on account of one of the persons of whom it was composed. The family of the Claytons had known better days; but, after a series of reverses, the father died a bankrupt, and the mother heartbroken, and a confirmed invalid, retired with her five children to a little cottage between Eton and Salt Hill. The eldest of these children, who was thirteen years old, seemed at once from the influence of adversity, to acquire the sagacity and principle belonging to a more mature age. Her mother grew worse and worse in health, but Lucy attended on her, and was as a tender parent to her younger brothers and sisters, and in the meantime shewed herself so good - humoured, social, and benevolent, that she was beloved as well as honoured, in her little neighbourhood."
18247,53,13,"Lucy was besides extremely pretty; so when she grew to be sixteen, it was to be supposed, notwithstanding her poverty, that she should have admirers. One of these was the son of a country - curate; he was a generous, frank - hearted youth, with an ardent love of knowledge, and no mean acquirements. Though Lucy was untaught, her mother’s conversation and manners gave her a taste for refinements superior to her present situation. She loved the youth even without knowing it, except that in any difficulty she naturally turned to him for aid, and awoke with a lighter heart every Sunday, because she knew that she would be met and accompanied by him in her evening walk with her sisters. She had another admirer, one of the head - waiters at the inn at Salt Hill. He also was not without pretensions to urbane superiority, such as he learnt from gentlemen’s servants and waiting - maids, who initiating him in all the slang of high life below stairs, rendered his arrogant temper ten times more intrusive. Lucy did not disclaim him — she was incapable of that feeling; but she was sorry when she saw him approach, and quietly resisted all his endeavours to establish an intimacy. The fellow soon discovered that his rival was preferred to him; and this changed what was at first a chance admiration into a passion, whose main springs were envy, and a base desire to deprive his competitor of the advantage he enjoyed over himself."
18247,53,14,"Poor Lucy’s sad story was but a common one. Her lover’s father died; and he was left destitute. He accepted the offer of a gentleman to go to India with him, feeling secure that he should soon acquire an independence, and return to claim the hand of his beloved. He became involved in the war carried on there, was taken prisoner, and years elapsed before tidings of his existence were received in his native land. In the meantime disastrous poverty came on Lucy. Her little cottage, which stood looking from its trellice, covered with woodbine and jessamine, was burnt down; and the whole of their little property was included in the destruction. Whither betake them? By what exertion of industry could Lucy procure them another abode? Her mother nearly bed - rid, could not survive any extreme of famine - struck poverty. At this time her other admirer stept forward, and renewed his offer of marriage. He had saved money, and was going to set up a little inn at Datchet. There was nothing alluring to Lucy in this offer, except the home it secured to her mother; and she felt more sure of this, since she was struck by the apparent generosity which occasioned the present offer. She accepted it; thus sacrificing herself for the comfort and welfare of her parent."
18247,53,15,"It was some years after her marriage that we became acquainted with her. The accident of a storm caused us to take refuge in the inn, where we witnessed the brutal and quarrelsome behaviour of her husband, and her patient endurance. Her lot was not a fortunate one. Her first lover had returned with the hope of making her his own, and met her by accident, for the first time, as the mistress of his country inn, and the wife of another. He withdrew despairingly to foreign parts; nothing went well with him; at last he enlisted, and came back again wounded and sick, and yet Lucy was debarred from nursing him. Her husband’s brutal disposition was aggravated by his yielding to the many temptations held out by his situation, and the consequent disarrangement of his affairs. Fortunately she had no children; but her heart was bound up in her brothers and sisters, and these his avarice and ill temper soon drove from the house; they were dispersed about the country, earning their livelihood with toil and care. He even shewed an inclination to get rid of her mother — but Lucy was firm here — she had sacrificed herself for her; she lived for her  — she would not part with her — if the mother went, she would also go beg bread for her, die with her, but never desert her. The presence of Lucy was too necessary in keeping up the order of the house, and in preventing the whole establishment from going to wreck, for him to permit her to leave him. He yielded the point; but in all accesses of anger, or in his drunken fits, he recurred to the old topic, and stung poor Lucy’s heart by opprobrious epithets bestowed on her parent."
18247,53,16,"A passion however, if it be wholly pure, entire, and reciprocal, brings with it its own solace. Lucy was truly, and from the depth of heart, devoted to her mother; the sole end she proposed to herself in life, was the comfort and preservation of this parent. Though she grieved for the result, yet she did not repent of her marriage, even when her lover returned to bestow competence on her. Three years had intervened, and how, in their pennyless state, could her mother have existed during this time? This excellent woman was worthy of her child’s devotion. A perfect confidence and friendship existed between them; besides, she was by no means illiterate; and Lucy, whose mind had been in some degree cultivated by her former lover, now found in her the only person who could understand and appreciate her. Thus, though suffering, she was by no means desolate, and when, during fine summer days, she led her mother into the flowery and shady lanes near their abode, a gleam of unmixed joy enlightened her countenance; she saw that her parent was happy, and she knew that this happiness was of her sole creating."
18247,53,17,"Meanwhile her husband’s affairs grew more and more involved; ruin was near at hand, and she was about to lose the fruit of all her labours, when pestilence came to change the aspect of the world. Her husband reaped benefit from the universal misery; but, as the disaster encreased, the spirit of lawlessness seized him; he deserted his home to revel in the luxuries promised him in London, and found there a grave. Her former lover had been one of the first victims of the disease. But Lucy continued to live for and in her mother. Her courage only failed when she dreaded peril for her parent, or feared that death might prevent her from performing those duties to which she was unalterably devoted."
18247,53,18,"When we had quitted Windsor for London, as the previous step to our final emigration, we visited Lucy, and arranged with her the plan of her own and her mother’s removal. Lucy was sorry at the necessity which forced her to quit her native lanes and village, and to drag an infirm parent from her comforts at home, to the homeless waste of depopulate earth; but she was too well disciplined by adversity, and of too sweet a temper, to indulge in repinings at what was inevitable."
18247,53,19,"Subsequent circumstances, my illness and that of Idris, drove her from our remembrance; and we called her to mind at last, only to conclude that she made one of the few who came from Windsor to join the emigrants, and that she was already in Paris. When we arrived at Rochester therefore, we were surprised to receive, by a man just come from Slough, a letter from this exemplary sufferer. His account was, that, journeying from his home, and passing through Datchet, he was surprised to see smoke issue from the chimney of the inn, and supposing that he should find comrades for his journey assembled there, he knocked and was admitted. There was no one in the house but Lucy, and her mother; the latter had been deprived of the use of her limbs by an attack of rheumatism, and so, one by one, all the remaining inhabitants of the country set forward, leaving them alone. Lucy intreated the man to stay with her; in a week or two her mother would be better, and they would then set out; but they must perish, if they were left thus helpless and forlorn. The man said, that his wife and children were already among the emigrants, and it was therefore, according to his notion, impossible for him to remain. Lucy, as a last resource, gave him a letter for Idris, to be delivered to her wherever he should meet us. This commission at least he fulfilled, and Idris received with emotion the following letter: —"
18247,53,20,"“HONOURED LADY,"
18247,53,21,"“I am sure that you will remember and pity me, and I dare hope that you will assist me; what other hope have I? Pardon my manner of writing, I am so bewildered. A month ago my dear mother was deprived of the use of her limbs. She is already better, and in another month would I am sure be able to travel, in the way you were so kind as to say you would arrange for us. But now everybody is gone — everybody — as they went away, each said, that perhaps my mother would be better, before we were quite deserted. But three days ago I went to Samuel Woods, who, on account of his new - born child, remained to the last; and there being a large family of them, I thought I could persuade them to wait a little longer for us; but I found the house deserted. I have not seen a soul since, till this good man came.  — What will become of us? My mother does not know our state; she is so ill, that I have hidden it from her."
18247,53,22,"“Will you not send some one to us? I am sure we must perish miserably as we are. If I were to try to move my mother now, she would die on the road; and if, when she gets better, I were able, I cannot guess how, to find out the roads, and get on so many many miles to the sea, you would all be in France, and the great ocean would be between us, which is so terrible even to sailors. What would it be to me, a woman, who never saw it? We should be imprisoned by it in this country, all, all alone, with no help; better die where we are. I can hardly write — I cannot stop my tears — it is not for myself; I could put my trust in God; and let the worst come, I think I could bear it, if I were alone. But my mother, my sick, my dear, dear mother, who never, since I was born, spoke a harsh word to me, who has been patient in many sufferings; pity her, dear Lady, she must die a miserable death if you do not pity her. People speak carelessly of her, because she is old and infirm, as if we must not all, if we are spared, become so; and then, when the young are old themselves, they will think that they ought to be taken care of. It is very silly of me to write in this way to you; but, when I hear her trying not to groan, and see her look smiling on me to comfort me, when I know she is in pain; and when I think that she does not know the worst, but she soon must; and then she will not complain; but I shall sit guessing at all that she is dwelling upon, of famine and misery — I feel as if my heart must break, and I do not know what I say or do; my mother — mother for whom I have borne much, God preserve you from this fate! Preserve her, Lady, and He will bless you; and I, poor miserable creature as I am, will thank you and pray for you while I live."
18247,53,23,"“Your unhappy and dutiful servant, LUCY MARTIN.” “_Dec_. 30_th_, 2097."
18247,53,24,"This letter deeply affected Idris, and she instantly proposed, that we should return to Datchet, to assist Lucy and her mother. I said that I would without delay set out for that place, but entreated her to join her brother, and there await my return with the children. But Idris was in high spirits, and full of hope. She declared that she could not consent even to a temporary separation from me, but that there was no need of this, the motion of the carriage did her good, and the distance was too trifling to be considered. We could dispatch messengers to Adrian, to inform him of our deviation from the original plan. She spoke with vivacity, and drew a picture after her own dear heart, of the pleasure we should bestow upon Lucy, and declared, if I went, she must accompany me, and that she should very much dislike to entrust the charge of rescuing them to others, who might fulfil it with coldness or inhumanity. Lucy’s life had been one act of devotion and virtue; let her now reap the small reward of finding her excellence appreciated, and her necessity assisted, by those whom she respected and honoured."
18247,53,25,"These, and many other arguments, were urged with gentle pertinacity, and the ardour of a wish to do all the good in her power, by her whose simple expression of a desire and slightest request had ever been a law with me. I, of course, consented, the moment that I saw that she had set her heart upon this step. We sent half our attendant troop on to Adrian; and with the other half our carriage took a retrograde course back to Windsor."
18247,53,26,"I wonder now how I could be so blind and senseless, as thus to risk the safety of Idris; for, if I had eyes, surely I could see the sure, though deceitful, advance of death in her burning cheek and encreasing weakness. But she said she was better; and I believed her. Extinction could not be near a being, whose vivacity and intelligence hourly encreased, and whose frame was endowed with an intense, and I fondly thought, a strong and permanent spirit of life. Who, after a great disaster, has not looked back with wonder at his inconceivable obtuseness of understanding, that could not perceive the many minute threads with which fate weaves the inextricable net of our destinies, until he is inmeshed completely in it?"
18247,53,27,"The cross roads which we now entered upon, were even in a worse state than the long neglected high - ways; and the inconvenience seemed to menace the perishing frame of Idris with destruction. Passing through Dartford, we arrived at Hampton on the second day. Even in this short interval my beloved companion grew sensibly worse in health, though her spirits were still light, and she cheered my growing anxiety with gay sallies; sometimes the thought pierced my brain — Is she dying? — as I saw her fair fleshless hand rest on mine, or observed the feebleness with which she performed the accustomed acts of life. I drove away the idea, as if it had been suggested by insanity; but it occurred again and again, only to be dispelled by the continued liveliness of her manner."
18247,53,28,"About mid - day, after quitting Hampton, our carriage broke down: the shock caused Idris to faint, but on her reviving no other ill consequence ensued; our party of attendants had as usual gone on before us, and our coachman went in search of another vehicle, our former one being rendered by this accident unfit for service. The only place near us was a poor village, in which he found a kind of caravan, able to hold four people, but it was clumsy and ill hung; besides this he found a very excellent cabriolet: our plan was soon arranged; I would drive Idris in the latter; while the children were conveyed by the servant in the former. But these arrangements cost time; we had agreed to proceed that night to Windsor, and thither our purveyors had gone: we should find considerable difficulty in getting accommodation, before we reached this place; after all, the distance was only ten miles; my horse was a good one; I would go forward at a good pace with Idris, leaving the children to follow at a rate more consonant to the uses of their cumberous machine."
18247,53,29,"Evening closed in quickly, far more quickly than I was prepared to expect. At the going down of the sun it began to snow heavily. I attempted in vain to defend my beloved companion from the storm; the wind drove the snow in our faces; and it lay so high on the ground, that we made but small way; while the night was so dark, that but for the white covering on the ground we should not have been able to see a yard before us. We had left our accompanying caravan far behind us; and now I perceived that the storm had made me unconsciously deviate from my intended route. I had gone some miles out of my way. My knowledge of the country enabled me to regain the right road; but, instead of going, as at first agreed upon, by a cross road through Stanwell to Datchet, I was obliged to take the way of Egham and Bishopgate. It was certain therefore that I should not be rejoined by the other vehicle, that I should not meet a single fellow - creature till we arrived at Windsor."
18247,53,30,"The back of our carriage was drawn up, and I hung a pelisse before it, thus to curtain the beloved sufferer from the pelting sleet. She leaned on my shoulder, growing every moment more languid and feeble; at first she replied to my words of cheer with affectionate thanks; but by degrees she sunk into silence; her head lay heavily upon me; I only knew that she lived by her irregular breathing and frequent sighs. For a moment I resolved to stop, and, opposing the back of the cabriolet to the force of the tempest, to expect morning as well as I might. But the wind was bleak and piercing, while the occasional shudderings of my poor Idris, and the intense cold I felt myself, demonstrated that this would be a dangerous experiment. At length methought she slept — fatal sleep, induced by frost: at this moment I saw the heavy outline of a cottage traced on the dark horizon close to us: “Dearest love,” I said, “support yourself but one moment, and we shall have shelter; let us stop here, that I may open the door of this blessed dwelling.”"
18247,53,31,"As I spoke, my heart was transported, and my senses swam with excessive delight and thankfulness; I placed the head of Idris against the carriage, and, leaping out, scrambled through the snow to the cottage, whose door was open. I had apparatus about me for procuring light, and that shewed me a comfortable room, with a pile of wood in one corner, and no appearance of disorder, except that, the door having been left partly open, the snow, drifting in, had blocked up the threshold. I returned to the carriage, and the sudden change from light to darkness at first blinded me. When I recovered my sight — eternal God of this lawless world! O supreme Death! I will not disturb thy silent reign, or mar my tale with fruitless exclamations of horror — I saw Idris, who had fallen from the seat to the bottom of the carriage; her head, its long hair pendent, with one arm, hung over the side. — Struck by a spasm of horror, I lifted her up; her heart was pulseless, her faded lips unfanned by the slightest breath."
